seller_id,seller_state,seller_city,total_revenue,avg_review_score,total_orders,unique_categories,cluster,revenue_tier,hvc_aligned,ad_package,ad_credit_value_R$
7d948535954aaf8c5d39db007f74372e,SP,guaruja,194.0,3.75,4,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
7daca0837f033a41a6f3428c18657533,SP,tanabi,1228.98,3.5714285714285716,7,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,250.0
7dc8c42cc750eeafea6c85712ffee9bf,SP,sao paulo,6409.68,4.26,41,8,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1746.6
7dc9a3355bae96dd82008b313d3a456c,MG,dores de campos,899.0,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,sao paulo,55311.600000000006,3.898529411764706,331,9,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,12904.13
7dea6f73af847b42cc3985bd620f994d,PR,cascavel,324.0,4.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,80.0
7df1fc11cc5cbc518b39faa60cf5d67c,MS,campo grande,1037.6,4.2,5,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,273.0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,franca,27049.53,4.098837209302325,157,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,6435.17
7e26c750b4cb9f6766f58265ff9ebe95,MG,belo horizonte,1344.3,4.407407407407407,23,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1013.7
7e3f87d16fb353f408d467e74fbd8014,SP,sao paulo,4754.99,4.127659574468085,92,6,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3797.45
7e79d65b5c6f1f544b7daea036acf720,SP,sao caetano do sul,517.8,4.5,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,180.0
7e93a43ef30c4f03f38b393420bc753a,SP,barueri,169559.46,4.308868501529052,324,7,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,18148.95
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,belo horizonte,11002.89,4.038461538461538,98,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3957.69
7ecd59e5e20407131822c1a68ac59c1f,DF,brasilia,1466.71,4.482758620689655,24,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,1075.86
7ecef8194babfec876ca720714327841,SP,campinas,990.5,4.25,7,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,297.5
7f02656561b680def9986c0795a8a080,SP,sao paulo,42.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
7f152321c60a266edc53af1925ef96c1,SC,criciuma,3919.8,3.8,20,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,988.0
7f2617c58d5d06806987308b45654351,SP,sao paulo,3656.8,3.869565217391304,22,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,851.3
7f35f9daf223da737b78738fbae4d977,SP,valinhos,252.0,4.0,5,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,200.0
7f40d06aa0b5f1aa4f41af8c0480e2ef,SP,rio claro,1309.94,4.833333333333333,6,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,377.0
7f5e4d5efad7e44b91115dd1decb65f3,SP,jacarei / sao paulo,179.9,5.0,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
7f7b8245c336066a1f9933c359f11d77,SP,mogi mirim,2094.36,4.558139534883721,38,8,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1732.09
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,guarulhos,2153.9,3.5714285714285716,14,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,500.0
7fdb0720c8d7c9075538b365dc8c3a22,PR,toledo,1804.0,2.4,9,3,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,216.0
7fe21dd00d2f4943ae09525efa2fd674,RJ,rio de janeiro,169.8,5.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
7ff588a03c2aeae4fbd23f9ae64b760d,SP,guarulhos,1182.2,4.6875,14,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,656.25
800214c63934acd05d47e84214db8ba8,SC,jaragua do sul,199.7,5.0,3,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
80146bc52c4f6af5239b23de2a20262b,SP,taboao da serra,27.1,3.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,30.0
804287717b9156fb7a787acd9af4fac1,PR,maringa,18.8,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
8060d731897e33b5c5ae575ce1e209e1,SP,blumenau,199.5,4.8,5,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,240.0
808d4348b916efa08e766ebad39f61eb,SP,sao paulo,712.95,4.6,20,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,920.0
8090490573c6c0aa343a7231ebcb8c86,SP,sao paulo - sp,3871.12,4.1923076923076925,26,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1090.0
809413606dbfe5deefd2db646693ef67,SP,sao paulo,196.68,4.2,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,126.0
80ceebb4ee9b31afb6c6a916a574a1e2,PR,londrina,6729.0,0.0,1,1,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,0.0
80cfd480be3eb6d6267139f5cb793555,SP,sao paulo,99.9,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,11441.56,4.25,98,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,4165.0
80f2cf9abf6b5a0e5c612b5eea6646e6,SP,sao jose do rio preto,654.08,5.0,6,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,300.0
8132b9bd16876e1b0f8808d43825dd48,SC,florianopolis,77.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
813348c996469b40f2e028d5429d3495,SP,jundiai,11145.93,3.915422885572139,178,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,6969.45
81336a0f57a33776419727a300249e90,SP,sao carlos,1374.85,3.6842105263157894,16,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,589.47
8160255418d5aaa7dbdc9f4c64ebda44,SP,ibitinga,47017.69,3.7865429234338746,385,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,14578.19
817245bcc3badd82bbd222e0366951a6,SP,bauru,5345.6,3.772727272727273,28,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1056.36
81783131d2a97c8d44d406a4be81b5d9,SP,sorocaba,761.8399999999999,4.555555555555555,8,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,364.44
817f85dbb65aa3e70831d90fe75cdf89,SP,tiete,1552.27,4.545454545454546,11,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,500.0
8185694b58b2ba6de20fd41ae608bbea,SP,tabao da serra,1372.3,4.5,8,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,360.0
818d28f936e791926d33bcb6ee94ef79,SP,sao paulo,111.6,3.0,4,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,120.0
81a1104df0f08b59c68aa5b03cfe398e,PR,sao jose dos pinhais,9420.88,4.1506849315068495,73,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3030.0
81ed90f07c0bacb7594940ba2ef676aa,MG,divinopolis,223.9,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
81f89e42267213cb94da7ddc301651da,SP,presidente prudente,3955.0,3.5384615384615383,46,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1627.69
820c7c9eaf76d2b226b6c242bcf3f34d,SP,sao paulo,559.0,4.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,52.0
820cc752a266cdc6c1a1e61dd4583330,PR,maringa,2802.7999999999997,4.133333333333334,15,3,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,806.0
821fb029fc6e495ca4f08a35d51e53a5,SP,sao paulo,18668.52,3.3333333333333335,26,4,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1126.67
822166ed1e47908f7cfb49946d03c726,RJ,tres rios,3714.83,3.851851851851851,69,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2657.78
822b63912576852aea9a8436d72317b7,SP,mogi guacu,3465.9300000000003,4.857142857142857,6,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,378.86
822bad9bc42b51213ba522fe87b7ab5d,SC,balneario camboriu,5160.0,4.111111111111111,18,4,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,962.0
827f8f69dfa529c561901c4f2e0f332f,PR,curitiba,3408.39,4.177884615384615,91,7,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3801.87
82921991ff5b557b045605b8bbf08d49,SP,sao paulo,18.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,2394.28,3.782608695652174,20,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,756.52
82cb9f452fe8334df74b22d37824b431,RS,caxias do sul,838.2,4.722222222222222,14,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,661.11
82e0a475a88cc9595229d8029273f045,SP,sao paulo,10748.02,3.3797468354430378,41,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1385.7
830379336fad8c6f3b15a4a3ddb5c66e,SP,sao paulo,268.0,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
83353a83fd769dfafa4f21a72b15e3e5,SP,sao paulo,579.5,3.8,5,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,190.0
834f3294fba9f932f56edc879193f925,SP,araraquara,39907.5,4.545454545454546,66,2,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3900.0
834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,4324.349999999999,3.844444444444445,41,5,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1576.22
835f0f7810c76831d6c7d24c7a646d4d,SP,sao paulo,4990.200000000001,3.3125,42,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1391.25
83645b1645cdee8953ee54c29ceed564,PR,santa terezinha de itaipu,978.9,4.428571428571429,14,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,620.0
8378eb36b6b70c5734e83ad7b8cdc3b7,SC,itajai,1714.8,3.769230769230769,7,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,263.85
83a75eea11694e36e56dd0cb2240229a,SP,amparo,487.0,5.0,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
83b08de96980757220871b31bf6cffca,RJ,rio de janeiro,1304.17,4.285714285714286,5,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,278.57
83c465a786b06574376909b35ef6752a,SP,sao carlos,281.4,5.0,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
83c8aafbefb034674a70de0eac5b8954,PR,francisco beltrao,134.9,5.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
83d458c0d6d4f94295d63f091460bd60,SP,vila velha,89.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
83deb69e889cf80f82be1dc6d5f2d486,SC,florianopolis,5363.01,4.357142857142857,40,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1742.86
83e197e95a1bbabc8c75e883ed016c47,RJ,mage,6574.1900000000005,4.7407407407407405,46,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2180.74
83f2b4881141ce3fcd4e985125d3279e,SP,ribeirao preto,60.7,5.0,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,150.0
8444e55c1f13cd5c179851e5ca5ebd00,MG,congonhal,21779.96,3.1359223300970873,93,12,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3791.33
845e8036c3f7bf62099352f5ed910240,RJ,rio de janeiro,1584.6,3.8333333333333335,21,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,805.0
8476243f92442881ddd5b578975cf115,RS,campo bom,7838.0,4.083333333333333,12,3,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,637.0
84c945f15571830c1a91a33978e94009,SP,sao paulo,51.98,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
84deb808079d1be601c209c1e771b1cc,PR,curitiba,34.93,5.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
85044848b1b767db2a4a58526adef4b4,SP,osasco,240.6,3.25,4,3,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,130.0
850857dfac77488c307e2b1cbd84ab5a,PR,cascavel,1599.0,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
850913d59ce317156b00f3705f1c3edb,SP,atibaia,2648.0,3.4242424242424243,31,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1061.52
850f4f8af5ea87287ac68de36e29107f,SP,sao paulo,45355.36,4.197916666666667,187,4,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,10205.14
851773c885feb5e2da3b4f82bc2b17ce,SP,lencois paulista,585.3,4.2,10,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,420.0
855668e0971d4dfd7bef1b6a4133b41b,SP,itatiba,31438.21,3.730407523510972,308,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,11489.66
8581055ce74af1daba164fdbd55a40de,SP,guarulhos,64549.42,4.219907407407407,385,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,16246.64
85cc55e048b6bcc90c75afe7f0e72f72,RJ,barra mansa,308.28,4.444444444444445,9,5,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,400.0
85d9eb9ddc5d00ca9336a2219c97bb13,MG,belo horizonte,15325.54,4.161849710982659,506,6,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,21058.96
85e7c62c1d6ea078c3897424f867a7c8,SC,itapema,60.0,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
85ecf03781da592876b7844acc1b729f,SP,sao paulo,251.0,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
8602a61d680a10a82cceeeda0d99ea3d,SP,sao paulo,826.99,4.473684210526316,17,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,760.53
8603f0038fe0e52fedd3382d266723de,SC,garopaba,2355.0,4.4,10,5,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,572.0
8629a7efec1aab257e58cda559f03ba7,GO,goiania,45.22,1.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,10.0
8629c241b3622ac12cd4118afdc8d394,SP,ribeirao preto,1167.66,4.076923076923077,13,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,530.0
863d2ebcd347ce4922de7a0f9a5581d6,RJ,rio de janeiro,1382.36,3.9473684210526314,18,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,710.53
8648b1e89e9b349e32d3741b30ec737e,SP,jacarei,7442.55,4.029126213592233,95,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3827.67
866558b3bccef2dbc6d29a2b5995016f,PR,arapongas,1519.4,4.666666666666667,5,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,303.33
86bb7c4b535e49a541baf3266b1c95b1,SP,franca,8162.4,3.0,16,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,624.0
86bf77bdb52e615674772d5817c6212f,RS,viamao,281.8,4.8,4,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,192.0
86ccac0b835037332a596a33b6949ee1,SC,blumenau,16593.24,3.997607655502392,179,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,7155.72
86ff3eaef0267069cc891a2ed9d10a17,SC,palhoca,409.75,4.714285714285714,7,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,330.0
870d0118f7a9d85960f29ad89d5d989a,MG,pocos de caldas,3157.2,4.016393442622951,45,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1807.38
87142160b41353c4e5fca2360caf6f92,RS,porto alegre,31095.98,4.349557522123894,305,8,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,13266.15
8759e7aedd644f487315e5860962f162,SP,santo andre,627.0,3.6666666666666665,3,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,143.0
876182d1918783bbe15233febfbd4926,SP,sao paulo,120.27,4.0,3,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,120.0
87b4428a334b8f676fd9a7f3bf544fb5,SP,guaimbe,29.99,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
87b740daf17b5d1be335a64164ec6842,SP,suzano,12099.89,3.727272727272727,11,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,533.0
87d30a6a0cbf89356e49324971ab1d24,SP,sao paulo,2134.13,4.352941176470588,17,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,740.0
87d3c3aeb3ead335511b3ce315eb341e,SP,sao paulo,749.3499999999999,3.2666666666666666,15,2,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,490.0
87d73636a3acf123e842bb890a4db036,SP,nhandeara,269.9,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
87e24fc7052259b1f7f607d61c10d8be,SP,sao paulo,7073.59,3.857142857142857,7,3,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,351.0
87f3e35268860433e13d577825aada95,SP,bom jesus dos perdoes,19.9,0.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,0.0
880ce4951cf857ab1d9e0b75c1d856f4,MG,belo horizont,178.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
883dd81e82754ac2c65e9790a7db8c9a,PR,curitiba,319.5,4.4,5,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,220.0
88460e8ebdecbfecb5f9601833981930,PR,maringa,31320.4,3.36,246,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,8265.6
888faa8bfb0b159c37de6d898b961c31,SC,braco do norte,2418.2999999999997,3.869565217391304,19,8,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,735.22
889009a0ed0bb52c87819941192931b8,SP,lencois paulista,89.9,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
88ae906ea2acf6971f26c3e8b7cb4357,SP,sao paulo,246.0,3.3333333333333335,3,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,100.0
88cd3681e0a2ba85e190f7d817629c4c,SC,brusque,180.0,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
88cf19ec1fc2c58f161aee259d57142c,SP,sao carlos,1372.97,4.5,14,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,630.0
88ef59b51bdaa941d10a853429f2b6ce,PR,guaratuba,252.9,2.0,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,40.0
891071be6ba827b591264c90c2ae8a63,SP,sao paulo,3832.33,3.849462365591398,87,10,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3349.03
8931a84a914b3fe9b1ddaa4d704947ca,SP,sao paulo,4668.3,3.65625,29,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1060.31
8936ba0de1073ee888cb3185ae5dc661,SP,sao paulo,389.99,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
897060da8b9a21f655304d50fd935913,SP,ribeirao preto,21945.81,3.415071770334928,309,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,10552.57
89757206b887aed36f3e18d858460fea,SP,sao paulo,120.5,5.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
89a51f50b8095ea78d5768f34c13a76f,DF,brasilia,677.16,4.7272727272727275,10,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,472.73
89ad3263c0931c47f976d7c5778e60f6,SP,sao paulo,568.2,4.166666666666667,6,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,250.0
89bc797e2e29667aa035d4368f9b7f92,SP,sao paulo,407.3,3.75,17,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,637.5
89c127985a8b130cfa45c1d36764017a,SP,osasco,1334.67,2.8333333333333335,6,4,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,221.0
89d9a386b0b6e5fc8403071b03f7206a,SP,sao paulo,167.0,3.4,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,68.0
89dda63a3c907c468ec88c310ed91213,SP,maua/sao paulo,44.99,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
89de2d6f23e9746ff309705b23581faa,PR,londrina,340.0,2.375,8,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,190.0
89f69225956f951295ca4c7fb1266553,RJ,vassouras,1041.3,4.333333333333333,11,5,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,476.67
8a130737016f838139d31878787a39c9,SP,sao paulo,4222.03,4.354838709677419,56,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2438.71
8a1ff5c35f6595a73fef4c7b96e4908a,PR,sao  jose dos pinhais,1598.0,5.0,2,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,130.0
8a207b6080964f3c1fc9d35bd6096ba4,SP,jaci,553.7,5.0,2,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,130.0
8a2d12a90e92f012ce5226fc6592b653,PR,curitiba,1594.65,4.333333333333333,18,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,780.0
8a32e327fe2c1b3511609d81aaf9f042,SP,sao paulo,6196.1,3.877192982456141,128,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,4962.81
8a40ae794fa3f9892cee24bd5af0488b,PR,curitiba,739.85,3.1666666666666665,6,3,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,190.0
8a43128d7f9a3db592b866e6861a6cce,SP,sao paulo,990.6,2.0,3,3,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,78.0
8a432f4e5b471f8da497d7dc517666e2,SP,presidente prudente,7555.0,4.122641509433962,95,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3916.51
8a87611c08849ffeeccab52aa798b6c7,PR,curitiba,587.9,4.666666666666667,6,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,280.0
8a8835a43bda99fd37310ad76c457510,SP,sao caetano do sul,224.34,4.333333333333333,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,86.67
8a9260f2b0340411d6d2a56bcf4f7378,MG,contagem,1256.0,4.777777777777778,8,4,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,382.22
8ab42aa58097fd4668d60cc648225d5f,GO,goiania,2616.75,4.153846153846154,20,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,830.77
